idptar;nomptar;STIF;CodeINSEE;X;Y;coord;UFR;Annonce Sonore Prochain Passage;Annonce Visuelle Prochain Passage;Annonce Sonore Situations Perturbees;Annonce Visuelle Situations Perturbees;PAQT;Accessibilite Quai Train;IDAMIVIF
2389;Parmentier;1001100030001;75111;602808;2429660;48.8652598159,2.37475707838;0;1;1;1;1;0;0;IDAMIVIF
2196;Bourse;1001100030001;75102;600306;2430049;48.8687617518,2.34067412548;0;1;1;1;1;0;0;IDAMIVIF
2438;Quatre Septembre;1001100030001;75102;599987;2430149;48.8696605314,2.33632827831;0;1;1;1;1;0;0;IDAMIVIF
2510;Villiers;1001100030001;75117;598506;2431456;48.8814050597,2.31614704757;0;1;1;1;1;0;0;IDAMIVIF
2396;Pereire;1001100030001;75117;597111;2431860;48.8850310205,2.29713510817;0;1;1;1;1;0;0;IDAMIVIF
2416;Porte de Champerret;1001100030001;75117;596724;2431939;48.8857391189,2.29186061734;0;1;1;1;1;0;0;IDAMIVIF
2341;Pont de Levallois-Bécon;1001100030001;92044;595911;2433227;48.8973098644,2.28076863947;0;1;1;1;1;0;0;IDAMIVIF
1668;Simplon;1001100040001;75118;600744;2432944;48.894779515,2.34664584169;0;1;1;1;1;0;0;IDAMIVIF
2034;Château d'Eau;1001100040001;75110;601435;2430460;48.8724541102,2.3560561648;0;1;1;1;1;0;0;IDAMIVIF
1934;Etienne Marcel;1001100040001;75101;600916;2429487;48.8637103257,2.34898319279;0;1;1;1;1;0;0;IDAMIVIF
1828;Mouton-Duvernet;1001100040001;75114;599552;2425980;48.8321915585,2.3304069893;0;1;1;1;1;0;0;IDAMIVIF
1735;Porte d'Orléans (Général Leclerc);1001100040001;75114;599160;2424937;48.8228170194,2.32507262181;0;1;1;1;1;0;0;IDAMIVIF
4028973;Mairie de Montrouge;1001100040001;92049;598761;2424453;48.8184662963,2.31964321528;0;1;1;1;1;0;0;IDAMIVIF
2535;Marcadet-Poissonniers;1001100040001;75118;600944;2432584;48.8915438899,2.34937111205;0;1;1;1;1;0;0;IDAMIVIF
2208;Gare de l'Est (Verdun);1001100040001;75110;601577;2430932;48.8766957953,2.35799250722;0;1;1;1;1;0;0;IDAMIVIF
2472;Saint-Michel;1001100040001;75105;600550;2428362;48.8535998671,2.34399623776;0;1;1;1;1;0;0;IDAMIVIF
2312;Odéon;1001100040001;75106;600167;2428206;48.8521980045,2.33877999971;0;1;1;1;1;0;0;IDAMIVIF
2466;Saint-Germain des Prés;1001100040001;75106;599746;2428345;48.853447197,2.33304632271;0;1;1;1;1;0;0;IDAMIVIF
2411;Saint-Sulpice;1001100040001;75106;599593;2428089;48.8511463143,2.33096285303;0;1;1;1;1;0;0;IDAMIVIF
2442;Saint-Placide;1001100040001;75106;599306;2427629;48.8470117994,2.32705510802;0;1;1;1;1;0;0;IDAMIVIF
2502;Vavin;1001100040001;75106;599439;2427078;48.8420598168,2.3288670471;0;1;1;1;1;0;0;IDAMIVIF
1901;Jaurès;1001100050001;75119;602501;2431620;48.8828761755,2.37058633283;0;1;1;1;1;0;0;IDAMIVIF
1898;Jacques-Bonsergent;1001100050001;75110;601767;2430265;48.8707007825,2.36057863225;0;1;1;1;1;0;0;IDAMIVIF
2063;Bastille;1001100050001;75104;602398;2428339;48.8533890715,2.36916459888;0;1;1;1;1;0;0;IDAMIVIF
1793;Place d'Italie;1001100050001;75113;601392;2425879;48.8312826147,2.35545586703;0;1;1;1;1;0;0;IDAMIVIF
2424;Porte de Pantin;1001100050001;75119;604103;2432256;48.8885839402,2.39242287239;0;1;1;1;1;0;0;IDAMIVIF
2247;Laumière;1001100050001;75119;603125;2431849;48.8849315698,2.37909124357;0;1;1;1;1;0;0;IDAMIVIF
2485;Stalingrad;1001100050001;75119;602264;2431762;48.8841532224,2.36735747413;0;1;1;1;1;0;0;IDAMIVIF
2377;République;1001100050001;75111;602005;2429922;48.8676174458,2.3638195181;0;1;1;1;1;0;0;IDAMIVIF
2164;Bréguet-Sabin;1001100050001;75111;602516;2428715;48.8567679088,2.37077385505;0;1;1;1;1;0;0;IDAMIVIF
2112;Bastille;1001100050001;75104;602398;2428339;48.8533890715,2.36916459888;0;1;1;1;1;0;0;IDAMIVIF
2437;Quai de la Rapée;1001100050001;75112;602233;2427513;48.8459659916,2.3669131764;0;1;1;1;1;0;0;IDAMIVIF
2521;Saint-Marcel;1001100050001;75113;601846;2426787;48.8394422381,2.36164021079;0;1;1;1;1;0;0;IDAMIVIF
1789;Picpus;1001100060001;75112;604794;2427443;48.8453230738,2.40178631043;0;1;1;1;1;0;0;IDAMIVIF
2082;Dugommier;1001100060001;75112;603881;2426725;48.8388761109,2.38934738424;0;1;1;1;1;0;0;IDAMIVIF
1644;Quai de la Gare;1001100060001;75113;602743;2426584;48.837614635,2.37385211235;0;1;1;1;1;0;0;IDAMIVIF
1794;Place d'Italie;1001100060001;75113;601417;2425860;48.8311117975,2.35579614238;0;1;1;1;1;0;0;IDAMIVIF
1640;Saint-Jacques;1001100060001;75114;600013;2426069;48.832991651,2.33668289331;0;1;1;1;1;0;0;IDAMIVIF
1763;Raspail;1001100060001;75114;599572;2426724;48.8388783378,2.33067841595;0;1;1;1;1;0;0;IDAMIVIF
2229;Chevaleret;1001100060001;75113;602235;2426246;48.8345787576,2.36693389574;0;1;1;1;1;0;0;IDAMIVIF
2303;Nationale;1001100060001;75113;601866;2426057;48.8328812479,2.36190940468;0;1;1;1;1;0;0;IDAMIVIF
2364;Montparnasse-Bienvenue;1001100060001;75114;598878;2427057;48.8418702955,2.32122837067;0;1;1;1;1;0;0;IDAMIVIF
2135;Cambronne;1001100060001;75115;597469;2427706;48.8476990674,2.30203914034;0;1;1;1;1;0;0;IDAMIVIF
2390;Passy;1001100060001;75116;596262;2428801;48.8575343417,2.28559270248;0;1;1;1;1;0;0;IDAMIVIF
2497;Trocadéro;1001100060001;75116;596385;2429372;48.8626668651,2.28726305822;0;1;1;1;1;0;0;IDAMIVIF
2149;Charles de Gaulle-Etoile;1001100060001;75108;596936;2430601;48.8737152275,2.29475955952;0;1;1;1;1;0;0;IDAMIVIF
2055;Aubervilliers Pantin (4 Chemins);1001100070001;93001;604106;2433960;48.9038980068,2.39248007534;0;1;1;1;1;0;0;IDAMIVIF
1703;Riquet;1001100070001;75119;602783;2432234;48.8883931911,2.37443310555;0;1;1;1;1;0;0;IDAMIVIF
1676;Stalingrad;1001100070001;75119;602375;2431753;48.8840719456,2.36887005944;0;1;1;1;1;0;0;IDAMIVIF
1860;L1s Blanc;1001100070001;75110;602099;2431400;48.8809003874,2.36510721493;0;1;1;1;1;0;0;IDAMIVIF
1847;Opéra;1001100070001;75109;599710;2430249;48.8705591758,2.33255447872;0;1;1;1;1;0;0;IDAMIVIF
1806;Pont Neuf;1001100070001;75101;600412;2428911;48.8585340615,2.34211723533;0;1;1;1;1;0;0;IDAMIVIF
1966;Châtelet;1001100070001;75101;600787;2428763;48.8572036047,2.34722470772;0;1;1;1;1;0;0;IDAMIVIF
1805;Pont Marie (Cité des Arts);1001100070001;75104;601533;2428347;48.8534635449,2.35738396948;0;1;1;1;1;0;0;IDAMIVIF
1907;Jussieu;1001100070001;75105;601344;2427513;48.8459683914,2.35480738936;0;1;1;1;1;0;0;IDAMIVIF
2104;Aubervilliers Pantin (4 Chemins);1001100070001;93001;604106;2433960;48.9038980068,2.39248007534;0;1;1;1;1;0;0;IDAMIVIF
2327;L1s Blanc;1001100070001;75110;602099;2431400;48.8809003874,2.36510721493;0;1;1;1;1;0;0;IDAMIVIF
2373;Poissonnière;1001100070001;75110;600945;2431005;48.8773530545,2.34938142062;0;1;1;1;1;0;0;IDAMIVIF
2314;Opéra;1001100070001;75109;599710;2430249;48.8705591758,2.33255447872;0;1;1;1;1;0;0;IDAMIVIF
2345;Pont Neuf;1001100070001;75101;600412;2428911;48.8585340615,2.34211723533;0;1;1;1;1;0;0;IDAMIVIF
2232;Jussieu;1001100070001;75105;601344;2427513;48.8459683914,2.35480738936;0;1;1;1;1;0;0;IDAMIVIF
2529;Place Monge (Jardin des Plantes);1001100070001;75105;601146;2427201;48.843164652,2.35211035908;0;1;1;1;1;0;0;IDAMIVIF
2250;Le Kremlin-Bicêtre;1001100070001;94043;601861;2423554;48.8103850843,2.36183067976;0;1;1;1;1;0;0;IDAMIVIF
3343338;Boucicaut;1001100080001;75115;596432;2426964;48.8410253145,2.287923864;0;1;1;1;1;0;0;IDAMIVIF
3343769;Richelieu-Drouot;1001100080001;75109;600250;2430410;48.8720061982,2.33991138728;0;1;1;1;1;0;0;IDAMIVIF
3343779;Filles du Calvaire;1001100080001;75103;602220;2429417;48.8630781356,2.36674588025;0;1;1;1;1;0;0;IDAMIVIF
3343797;Michel Bizot;1001100080001;75112;604878;2426516;48.8369909969,2.40291960354;0;1;1;1;1;0;0;IDAMIVIF
3343803;Liberté;1001100080001;94018;605209;2425253;48.8256370709,2.40741080209;0;1;1;1;1;0;0;IDAMIVIF
3343809;Maisons-Alfort-Stade;1001100080001;94046;607332;2423318;48.8082253066,2.43627581772;0;1;1;1;1;0;0;IDAMIVIF
3343811;Maisons-Alfort-Les Juilliottes;1001100080001;94046;608061;2422682;48.802500401,2.44618361523;0;1;1;1;1;0;0;IDAMIVIF
3343819;Pointe du Lac;1001100080001;94028;609498;2418858;48.7681110356,2.46565028571;0;1;1;1;1;0;0;IDAMIVIF
3343337;Lourmel;1001100080001;75115;596015;2426702;48.8386680882,2.28224848505;0;1;1;1;1;0;0;IDAMIVIF
3343770;Richelieu-Drouot;1001100080001;75109;600250;2430410;48.8720061982,2.33991138728;0;1;1;1;1;0;0;IDAMIVIF
3343774;Bonne Nouvelle;1001100080001;75109;600880;2430251;48.8705767128,2.34849429038;0;1;1;1;1;0;0;IDAMIVIF
3343782;Saint-Sébastien-Froissart;1001100080001;75103;602258;2429183;48.8609749564,2.36726229169;0;1;1;1;1;0;0;IDAMIVIF
3343784;Chemin Vert;1001100080001;75103;602315;2428806;48.8575865037,2.36803669161;0;1;1;1;1;0;0;IDAMIVIF
3343796;Daumesnil (Félix Eboué);1001100080001;75112;604339;2426815;48.8396820994,2.39558416701;0;1;1;1;1;0;0;IDAMIVIF
3343802;Porte de Charenton;1001100080001;75112;604698;2426034;48.8326603057,2.40046363512;0;1;1;1;1;0;0;IDAMIVIF
3343804;Liberté;1001100080001;94018;605209;2425253;48.8256370709,2.40741080209;0;1;1;1;1;0;0;IDAMIVIF
3343806;Charenton-Ecoles;1001100080001;94018;605683;2424792;48.8214897784,2.413856759;0;1;1;1;1;0;0;IDAMIVIF
3343812;Maisons-Alfort-Les Juilliottes;1001100080001;94046;608061;2422682;48.802500401,2.44618361523;0;1;1;1;1;0;0;IDAMIVIF
1936;Exelmans;1001100090001;75116;594392;2427175;48.8429069378,2.26014439455;0;1;1;1;1;0;0;IDAMIVIF
1972;Chaussée d'Antin (La Fayette);1001100090001;75109;599746;2430505;48.8728599486,2.33304474759;0;1;1;1;1;0;0;IDAMIVIF
1712;Grands Boulevards;1001100090001;75109;600492;2430355;48.8715117763,2.34320837421;0;1;1;1;1;0;0;IDAMIVIF
2014;Buzenval;1001100090001;75120;604765;2428119;48.8513988304,2.40139892607;0;1;1;1;1;0;0;IDAMIVIF
1745;Porte de Montreuil;1001100090001;75120;605430;2428340;48.853379837,2.41045818408;0;1;1;1;1;0;0;IDAMIVIF
1704;Robespierre;1001100090001;93048;606399;2428597;48.8556807674,2.42365908215;0;1;1;1;1;0;0;IDAMIVIF
2440;Ranelagh;1001100090001;75116;595114;2428576;48.8555043622,2.26995917492;0;1;1;1;1;0;0;IDAMIVIF
2460;Saint-Augustin;1001100090001;75108;598842;2430675;48.8743867195,2.32072782863;0;1;1;1;1;0;0;IDAMIVIF
2190;Bonne Nouvelle;1001100090001;75109;600907;2430242;48.8704957916,2.34886211411;0;1;1;1;1;0;0;IDAMIVIF
2488;Strasbourg-Saint-Denis;1001100090001;75102;601323;2430101;48.8692278902,2.35452917205;0;1;1;1;1;0;0;IDAMIVIF
2311;Oberkampf;1001100090001;75111;602368;2429553;48.8642999032,2.36876264947;0;1;1;1;1;0;0;IDAMIVIF
2026;Chardon-Lagache;1001100100001;75116;594891;2427419;48.8451040988,2.2669360557;0;1;1;1;1;0;0;IDAMIVIF
1903;Javel-André-Citroen;1001100100001;75115;595690;2427514;48.8459638397,2.27781512302;0;1;1;1;1;0;0;IDAMIVIF
1916;La Motte-Picquet-Grenelle;1001100100001;75115;597169;2427831;48.8488212259,2.29795296069;0;1;1;1;1;0;0;IDAMIVIF
1811;Maubert-Mutualité;1001100100001;75105;600912;2427930;48.8497168994,2.34892555516;0;1;1;1;1;0;0;IDAMIVIF
2346;Porte d'Auteuil;1001100100001;75116;594213;2427767;48.8482259396,2.25769888233;0;1;1;1;1;0;0;IDAMIVIF
2476;Sèvres-Babylone;1001100100001;75107;599237;2428066;48.8509392477,2.32611465149;0;1;1;1;1;0;0;IDAMIVIF
2334;Mabillon;1001100100001;75106;599900;2428278;48.8528450929,2.33514371518;0;1;1;1;1;0;0;IDAMIVIF
1761;Rambuteau;1001100110001;75104;601232;2429207;48.8611933549,2.35328695654;0;1;1;1;1;0;0;IDAMIVIF
1965;Châtelet;1001100110001;75101;600827;2428947;48.8588572436,2.34776985341;0;1;1;1;1;0;0;IDAMIVIF
2492;Télégraphe;1001100110001;75120;604563;2430803;48.8755224085,2.39867650781;0;1;1;1;1;0;0;IDAMIVIF
1986;Corentin-Celton;1001100120001;92040;595773;2425385;48.8268298466,2.27896685824;0;1;1;1;1;0;0;IDAMIVIF
1691;Vaugirard (Adolphe Chérioux);1001100120001;75115;597398;2426787;48.8394392405,2.30107803914;0;1;1;1;1;0;0;IDAMIVIF
1710;Rue du Bac;1001100120001;75107;599207;2428617;48.855891297,2.32570499057;0;1;1;1;1;0;0;IDAMIVIF
1869;Madeleine;1001100120001;75108;599127;2430164;48.8697946745,2.32461200869;0;1;1;1;1;0;0;IDAMIVIF
1841;Notre-Dame de Lorette;1001100120001;75109;600185;2430943;48.876796447,2.33902598146;0;1;1;1;1;0;0;IDAMIVIF
1720;Saint-Georges;1001100120001;75109;600097;2431143;48.8785939145,2.33782696558;0;1;1;1;1;0;0;IDAMIVIF
1906;Jules Joffrin;1001100120001;75118;600574;2432690;48.8924969362,2.34432840722;0;1;1;1;1;0;0;IDAMIVIF
2428;Porte de Versailles;1001100120001;75115;596427;2425988;48.832253412,2.28786413449;0;1;1;1;1;0;0;IDAMIVIF
2526;Rennes;1001100120001;75106;599377;2427761;48.848198228,2.32802174529;0;1;1;1;1;0;0;IDAMIVIF
2455;Rue du Bac;1001100120001;75107;599207;2428617;48.855891297,2.32570499057;0;1;1;1;1;0;0;IDAMIVIF
2479;Solférino;1001100120001;75107;599015;2428911;48.8585333187,2.32308924545;0;1;1;1;1;0;0;IDAMIVIF
2101;Assemblée Nationale;1001100120001;75107;598811;2429236;48.8614538635,2.32030968717;0;1;1;1;1;0;0;IDAMIVIF
2336;Madeleine;1001100120001;75108;599127;2430164;48.8697946745,2.32461200869;0;1;1;1;1;0;0;IDAMIVIF
2496;Trinité-d'Estienne d'Orves;1001100120001;75109;599655;2430891;48.8763289967,2.33180456518;0;1;1;1;1;0;0;IDAMIVIF
2308;Notre-Dame de Lorette;1001100120001;75109;600185;2430943;48.876796447,2.33902598146;0;1;1;1;1;0;0;IDAMIVIF
2267;Jules Joffrin;1001100120001;75118;600574;2432690;48.8924969362,2.34432840722;0;1;1;1;1;0;0;IDAMIVIF
2279;Marcadet-Poissonniers;1001100120001;75118;600957;2432591;48.891606782,2.34954830766;0;1;1;1;1;0;0;IDAMIVIF
1928;Duroc;1001100130001;75107;598534;2427627;48.8469924601,2.31654234144;0;1;1;1;1;0;0;IDAMIVIF
1719;Saint-François-Xavier;1001100130001;75107;598379;2428071;48.850982519,2.31442986127;0;1;1;1;1;0;0;IDAMIVIF
1656;La Fourche;1001100130001;75117;599209;2432127;48.8874368018,2.32572521868;0;1;1;1;1;0;0;IDAMIVIF
1748;Porte de Saint-Ouen;1001100130001;75118;599451;2433248;48.897511692,2.32902164388;0;1;1;1;1;0;0;IDAMIVIF
2009;Brochant;1001100130001;75117;598803;2432481;48.8906176051,2.3201911209;0;1;1;1;1;0;0;IDAMIVIF
1741;Porte de Clichy;1001100130001;75117;598320;2432901;48.8943910919,2.31360657277;0;1;1;1;1;0;0;IDAMIVIF
2427;Porte de Vanves;1001100130001;75114;597635;2425488;48.8277652858,2.30431234743;0;1;1;1;1;0;0;IDAMIVIF
2203;Gaîté;1001100130001;75114;598972;2426710;48.8387517806,2.32250918289;0;1;1;1;1;0;0;IDAMIVIF
2469;Saint-Lazare;1001100130001;75108;599096;2430862;48.8760677736,2.32418809744;0;1;1;1;1;0;0;IDAMIVIF
2325;Liège;1001100130001;75108;599292;2431248;48.8795371256,2.32685794394;0;1;1;1;1;0;0;IDAMIVIF
2284;Guy-Môquet;1001100130001;75118;599339;2432747;48.8930090153,2.32749583616;0;1;1;1;1;0;0;IDAMIVIF
2270;Mairie de Saint-Ouen;1001100130001;93070;599797;2434818;48.9116216396,2.33373696151;0;1;1;1;1;0;0;IDAMIVIF
2419;Porte de Clichy;1001100130001;75117;598320;2432901;48.8943910919,2.31360657277;0;1;1;1;1;0;0;IDAMIVIF
2268;Mairie de Clichy;1001100130001;92024;597719;2433968;48.9039784414,2.30540903178;0;1;1;1;1;0;0;IDAMIVIF
1166840;Saint-Lazare;1001100140001;75108;599174;2430806;48.875564597,2.3252509807;1;0;1;1;1;0;1;IDAMIVIF
1166825;Olympiades;1001100140001;75113;602243;2425397;48.8269482412,2.36703843005;1;0;1;1;1;0;1;IDAMIVIF
1718;Saint-Fargeau;1001101030001;75120;604966;2430383;48.8717447834,2.40416253824;0;1;1;1;1;0;0;IDAMIVIF
2539;Gambetta;1001101030001;75120;604561;2429627;48.8649533218,2.39863674401;0;1;1;1;1;0;0;IDAMIVIF
22790;Antony;1001102000001;92002;597371;2417336;48.7544948531,2.30077014673;1;0;0;0;0;0;1;IDAMIVIF
2021;Cergy-Préfecture;1001110010001;95127;581243;2448683;49.0359437943,2.08014375391;1;0;0;0;0;0;1;IDAMIVIF
48433;Neuville-Université;1001110010001;95450;581106;2446273;49.0142832167,2.07837982229;0;0;0;0;0;0;1;IDAMIVIF
2039;Achères-Ville;1001110010001;78005;581038;2441373;48.9702479985,2.07767192171;1;0;0;0;0;0;1;IDAMIVIF
1913;La Défense (Grande Arche);1001110010001;92062;592698;2432640;48.8920056133,2.23698312048;1;0;1;1;1;1;4;IDAMIVIF
2084;Charles de Gaulle-Etoile;1001110010001;75117;596959;2430651;48.8741647041,2.2950725596;1;0;1;1;1;1;4;IDAMIVIF
2053;Auber;1001110010001;75109;599501;2430477;48.8726081392,2.32970681311;1;0;1;1;1;1;4;IDAMIVIF
1967;Châtelet-Les Halles;1001110010001;75101;600759;2429237;48.8614636698,2.34684412827;1;0;1;1;1;1;4;IDAMIVIF
1956;Gare de Lyon;1001110010001;75112;602742;2427384;48.8448046743,2.37384356794;1;0;1;1;1;1;4;IDAMIVIF
1839;Noisiel;1001110010001;77337;620571;2427273;48.8434849935,2.61661461052;1;0;1;1;1;1;4;IDAMIVIF
1848;Le Parc de Saint-Maur;1001110010001;94068;610958;2422982;48.8051541254,2.48560756857;1;0;1;1;1;1;4;IDAMIVIF
48430;Cergy-Le-Haut;1001110010001;95127;576282;2450136;49.0488353245,2.01225841561;1;0;0;0;0;0;1;IDAMIVIF
48434;Neuville-Université;1001110010001;95450;581106;2446273;49.0142832167,2.07837982229;0;0;0;0;0;0;1;IDAMIVIF
2173;Conflans-Fin d'Oise;1001110010001;78172;580802;2443477;48.9891484689,2.07435447398;1;0;0;0;0;0;1;IDAMIVIF
2340;Poissy;1001110010001;78498;578342;2437256;48.9331642217,2.04108350764;1;0;1;1;1;1;4;IDAMIVIF
2771311;Achères Grand Cormier;1001110010001;78498;578342;2437256;48.9331642217,2.04108350764;1;0;1;1;1;1;4;IDAMIVIF
2368;Nanterre-Préfecture;1001110010001;92050;591680;2433048;48.8956598913,2.22310032472;1;0;1;1;1;1;4;IDAMIVIF
2532;Noisy-le-Grand (Mont d'Est);1001110010001;93051;615533;2426958;48.8407951048,2.54800262639;1;0;1;1;1;1;4;IDAMIVIF
2198;Fontenay-sous-Bois;1001110010001;94033;609423;2427236;48.8434118184,2.46481539994;1;0;1;1;1;1;4;IDAMIVIF
2244;La Varenne-Chennevières;1001110010001;94068;612977;2421849;48.794933504,2.51304475439;1;0;1;1;1;1;4;IDAMIVIF
1777;Parc des Expositions;1001110020001;93078;613038;2441721;48.9735259917,2.5144841727;1;0;1;1;1;1;4;IDAMIVIF
1999;Drancy;1001110020001;93029;608695;2437171;48.9327097684,2.45510534184;1;0;1;1;1;1;4;IDAMIVIF
1968;Châtelet-Les Halles;1001110020001;75101;600756;2429274;48.8617962067,2.34680332537;1;0;1;1;1;1;4;IDAMIVIF
1976;Cité Universitaire;1001110020001;75114;600234;2424661;48.8203370161,2.33969097138;1;0;1;1;1;1;4;IDAMIVIF
2059;Bagneux;1001110020001;94016;598884;2421648;48.7932557555,2.32132499298;1;0;1;1;1;1;4;IDAMIVIF
1705;Robinson;1001110020001;92071;595923;2420178;48.7800312802,2.28105937514;1;0;1;1;1;1;4;IDAMIVIF
2045;Antony;1001110020001;92002;597378;2417373;48.7548274442,2.30086506726;1;0;1;1;1;1;4;IDAMIVIF
1941;Fontaine-Michalon;1001110020001;92002;597098;2416161;48.7439325227,2.29706733128;1;0;1;1;1;1;4;IDAMIVIF
1810;Massy-Verrières;1001110020001;91377;595347;2415124;48.7346012614,2.27328170666;1;0;1;1;1;1;4;IDAMIVIF
1775;Palaiseau;1001110020001;91477;593374;2413270;48.7179193959,2.24650141299;1;0;1;1;1;1;4;IDAMIVIF
1776;Palaiseau Villebon;1001110020001;91477;592676;2412139;48.7077458422,2.23703952979;1;0;1;1;1;1;4;IDAMIVIF
2078;Gif-sur-Yvette;1001110020001;91272;585327;2411116;48.6984244547,2.13726749699;1;0;1;1;1;1;4;IDAMIVIF
1988;Courcelle-sur-Yvette;1001110020001;91272;582517;2411384;48.7007629772,2.09910052373;1;0;1;1;1;1;4;IDAMIVIF
2474;Sevran Livry;1001110020001;93071;614531;2437578;48.9362622083,2.53472278012;1;0;1;1;1;1;4;IDAMIVIF
2105;Aulnay-sous-Bois;1001110020001;93005;611496;2437109;48.9321087219,2.49330955925;1;0;1;1;1;1;4;IDAMIVIF
2103;La Courneuve-Aubervilliers;1001110020001;93001;603512;2436199;48.9240233942,2.38440066136;1;0;1;1;1;1;4;IDAMIVIF
2223;Châtelet-Les Halles;1001110020001;75101;600756;2429274;48.8617962067,2.34680332537;1;0;1;1;1;1;4;IDAMIVIF
2215;Gentilly;1001110020001;94037;600321;2424150;48.8157442651,2.34087477169;1;0;1;1;1;1;4;IDAMIVIF
2540;Sceaux;1001110020001;92071;597140;2420317;48.7812872777,2.29760964767;0;0;1;1;1;1;4;IDAMIVIF
2320;Les Baconnets;1001110020001;92002;596401;2415655;48.7393808872,2.28759904436;1;0;1;1;1;1;4;IDAMIVIF
2349;Massy-Verrières;1001110020001;91377;595347;2415124;48.7346012614,2.27328170666;1;0;1;1;1;1;4;IDAMIVIF
2332;Lozère;1001110020001;91477;590800;2411953;48.7060497522,2.21156541289;1;0;1;1;1;1;4;IDAMIVIF
2130;Bures-sur-Yvette;1001110020001;91122;587228;2410812;48.6957326095,2.16308967182;1;0;1;1;1;1;4;IDAMIVIF
2178;Courcelle-sur-Yvette;1001110020001;91272;582517;2411384;48.7007629772,2.09910052373;1;0;1;1;1;1;4;IDAMIVIF
2265258;H1lles Carrières-sur-Seine;;;;;;1;;;;;;;IDAMIVIF
2265274;Les Mureaux;;;;;;0;;;;;;;IDAMIVIF
2265290;Rosny-sur-Seine;;;;;;0;;;;;;;IDAMIVIF
2265294;Vernon;;;;;;0;;;;;;;IDAMIVIF
2265288;Evreux;;;;;;0;;;;;;;IDAMIVIF
2265295;Vernon;;;;;;0;;;;;;;IDAMIVIF
2265285;Breval;;;;;;0;;;;;;;IDAMIVIF
2265267;Poissy;;;;;;1;;;;;;;IDAMIVIF
46103;Le Stade;;;;;;0;;;;;;;IDAMIVIF
46105;Val d'Argenteuil;;;;;;1;;;;;;;IDAMIVIF
46613;Bois-Colombes;;;;;;1;;;;;;;IDAMIVIF
46115;Gare Saint-Lazare;;;;;;1;;;;;;;IDAMIVIF
810756;Asnières;;;;;;1;;;;;;;IDAMIVIF
810760;Colombes;;;;;;1;;;;;;;IDAMIVIF
46122;Boissy-l'Aillerie;;;;;;0;;;;;;;IDAMIVIF
46467;Chaumont-en-Vexin;;;;;;0;;;;;;;IDAMIVIF
46979;Chaumont-en-Vexin;;;;;;0;;;;;;;IDAMIVIF
46637;Santeuil Le Perchay;;;;;;0;;;;;;;IDAMIVIF
46632;Pontoise;;;;;;0;;;;;;;IDAMIVIF
788270;Val d'Argenteuil;;;;;;1;;;;;;;IDAMIVIF
810761;Colombes;;;;;;1;;;;;;;IDAMIVIF
46107;Gare Saint-Lazare;;;;;;1;;;;;;;IDAMIVIF
46108;Cormeilles-en-Parisis;;;;;;0;;;;;;;IDAMIVIF
591491;Herblay;;;;;;0;;;;;;;IDAMIVIF
46468;Triel-sur-Seine;;;;;;0;;;;;;;IDAMIVIF
46137;Limay;;;;;;0;;;;;;;IDAMIVIF
46469;Mantes-la-Jolie;;;;;;1;;;;;;;IDAMIVIF
46981;Mantes-la-Jolie;;;;;;1;;;;;;;IDAMIVIF
46648;Issou Porcheville;;;;;;0;;;;;;;IDAMIVIF
46626;Meulan Hardricourt;;;;;;0;;;;;;;IDAMIVIF
46620;Cormeilles-en-Parisis;;;;;;0;;;;;;;IDAMIVIF
591506;Val d'Argenteuil;;;;;;1;;;;;;;IDAMIVIF
3144463;La Garenne-Colombes;;;;;;0;;;;;;;IDAMIVIF
3144469;Maisons-Laffitte;;;;;;1;;;;;;;IDAMIVIF
3144452;Gare Saint-Lazare;;;;;;1;;;;;;;IDAMIVIF
4747041;Asnières;;;;;;1;;;;;;;IDAMIVIF
4747043;Bois-Colombes;;;;;;1;;;;;;;IDAMIVIF
4747176;Maurecourt;;;;;;0;;;;;;;IDAMIVIF
4747391;Andrésy;;;;;;0;;;;;;;IDAMIVIF
4747180;Chanteloup-lès-Vignes;;;;;;0;;;;;;;IDAMIVIF
4747182;Triel-sur-Seine;;;;;;0;;;;;;;IDAMIVIF
46164;Courbevoie;;;;;;0;;;;;;;IDAMIVIF
46168;Sèvres Ville-d'Avray;;;;;;0;;;;;;;IDAMIVIF
46170;Viroflay-Rive Droite;;;;;;0;;;;;;;IDAMIVIF
46678;Suresnes Mont-Valérien;;;;;;1;;;;;;;IDAMIVIF
46675;Bécon-les-Bruyères;;;;;;0;;;;;;;IDAMIVIF
46173;Gare Saint-Lazare;;;;;;1;;;;;;;IDAMIVIF
591540;Puteaux;;;;;;0;;;;;;;IDAMIVIF
591542;Suresnes Mont-Valérien;;;;;;1;;;;;;;IDAMIVIF
46175;Saint-Cloud;;;;;;0;;;;;;;IDAMIVIF
46176;Garches Marne-la-Coquette;;;;;;1;;;;;;;IDAMIVIF
46180;L'Etang-la-Ville;;;;;;0;;;;;;;IDAMIVIF
46181;Saint-Nom-la-Bretêche Forêt de Marly;;;;;;1;;;;;;;IDAMIVIF
46693;Saint-Nom-la-Bretêche Forêt de Marly;;;;;;1;;;;;;;IDAMIVIF
46692;L'Etang-la-Ville;;;;;;0;;;;;;;IDAMIVIF
591545;Le Val d'Or;;;;;;1;;;;;;;IDAMIVIF
591537;Bécon-les-Bruyères;;;;;;0;;;;;;;IDAMIVIF
